song_id,tempo_bpm,onset_strength_mean,onset_strength_std,beat_interval_mean,beat_interval_std,beat_interval_cv,bpm_first_peak,bpm_first_weight,bpm_first_spread,bpm_second_peak,bpm_second_weight,bpm_second_spread,bpm_peak_ratio,bpm_histogram_entropy,rhythm_transform_mean,rhythm_transform_std,rhythm_transform_max,rhythm_transform_entropy,beats_loudness_mean,beats_loudness_std,beats_low_ratio,beats_mid_ratio,beats_high_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,spectral_centroid_mean,spectral_centroid_std,spectral_contrast_mean,inharmonicity_mean,inharmonicity_std,chroma_entropy,major_alignment,minor_alignment,hpcp_0,hpcp_1,hpcp_2,hpcp_3,hpcp_4,hpcp_5,hpcp_6,hpcp_7,hpcp_8,hpcp_9,hpcp_10,hpcp_11,hpcp_entropy,hpcp_std,hpcp_max,hpcp_temporal_std,key_strength,is_minor,key_cos,key_sin
MT0003097486,143.5546875,0.9794712662696838,0.5329230427742004,0.4166323244571686,0.013812999241054058,0.03315393076869649,144.0,0.5428571701049805,0.40625,129.0,0.02857142873108387,0.5,0.05263157659971329,1.66902494430542,0.0012373217614367604,0.0028499942272901535,0.022131187841296196,8.567992210388184,0.0,0.0,0.0,0.0,0.0,-90.49651336669922,147.06210327148438,-73.64439392089844,77.28431701660156,-4.009708881378174,3138.385009765625,685.0736083984375,21.763404846191406,0.1411539763212204,0.07854320108890533,3.582793698532357,0.5876741163573608,0.5880285168913423,0.11801361292600632,0.04759063199162483,0.10289905220270157,0.07704255729913712,0.05425624921917915,0.10591374337673187,0.06841525435447693,0.12512080371379852,0.03736301138997078,0.07274831086397171,0.12222960591316223,0.06840735673904419,3.494084358215332,0.029137268662452698,0.12512080371379852,0.09665850549936295,0.8261231184005737,1.0,-0.49999999999999983,0.8660254037844387
MT0003105414,67.11647727272727,0.9785157442092896,0.4077286720275879,0.5793378353118896,0.04070122912526131,0.07025474023002413,99.0,0.25999999046325684,0.5806452035903931,117.0,0.11999999731779099,0.45454543828964233,0.46153846815140315,3.2269015312194824,1.3488623835655744e-06,2.702465963011491e-06,3.385839590919204e-05,9.28748607635498,0.0,0.0,0.0,0.0,0.0,-269.4590759277344,187.8750457763672,-28.235084533691406,28.797922134399414,8.06867504119873,1461.6558837890625,503.22784423828125,23.6557674407959,0.21146425604820251,0.081443190574646,3.5677949214898597,0.5909238878921688,0.6082691315169311,0.05918162688612938,0.09790800511837006,0.05458364263176918,0.08936800807714462,0.021927541121840477,0.08167348802089691,0.13604837656021118,0.05794232711195946,0.1073736771941185,0.06657226383686066,0.12433011084794998,0.103090800344944,3.4733939170837402,0.03133908286690712,0.13604837656021118,0.13306227326393127,0.8593599796295166,0.0,1.0,0.0
MT0003106472,191.40625,1.250827431678772,1.2045314311981201,0.615081787109375,0.007377526722848415,0.011994383312046483,98.0,0.914893627166748,0.06521737575531006,92.0,0.021276595070958138,0.0,0.023255812959204574,1.075361728668213,0.0007234976510517299,0.0017872813623398542,0.016238879412412643,8.571325302124023,0.0,0.0,0.0,0.0,0.0,-164.63868713378906,149.6892547607422,-46.331966400146484,56.685302734375,5.056827068328857,2164.02783203125,844.8842163085938,22.25763511657715,0.12727132439613342,0.09751701354980469,3.5758851504798086,0.5921618354783169,0.5789389577130533,0.06405947357416153,0.07522838562726974,0.0850149542093277,0.11914575099945068,0.10103165358304977,0.07958876341581345,0.0719476193189621,0.07265174388885498,0.10346230119466782,0.09118647873401642,0.0782485082745552,0.05843435227870941,3.5561981201171875,0.01684778369963169,0.11914575099945068,0.11305597424507141,0.823911726474762,1.0,1.0,0.0
MT0003109823,112.34714673913044,0.9657511115074158,0.8502596616744995,0.5377139449119568,0.012801136821508408,0.02380659259935023,112.0,0.5370370149612427,0.442307710647583,120.0,0.03703703731298447,0.0,0.06896552059015408,1.8343250751495361,2.5514058506814763e-05,7.79224355937913e-05,0.00074256572406739,7.996635437011719,0.0,0.0,0.0,0.0,0.0,-236.44068908691406,197.09402465820312,-35.562252044677734,26.548566818237305,-5.0485520362854,1548.8369140625,490.36541748046875,25.274805068969727,0.20212797820568085,0.08154093474149704,3.5561778200041063,0.597862191609664,0.5851380103053994,0.1252022683620453,0.02045014500617981,0.07268409430980682,0.08380118012428284,0.05593826621770859,0.20111894607543945,0.04682834818959236,0.061020515859127045,0.026963762938976288,0.08057082444429398,0.19443833827972412,0.03098323941230774,3.2638087272644043,0.0581272728741169,0.20111894607543945,0.11084499210119247,0.9203380346298218,0.0,-0.8660254037844386,-0.5000000000000001
MT0003114552,86.1328125,0.9912177324295044,0.664391040802002,0.7033947110176086,0.018127260729670525,0.025771107524316786,86.0,0.6829268336296082,0.2631579041481018,81.0,0.04878048598766327,0.3333333134651184,0.07142856831149182,2.3051066398620605,9.452906851947773e-06,1.9766737750614993e-05,0.00033595433342270553,9.363323211669922,0.0,0.0,0.0,0.0,0.0,-271.8086853027344,212.03262329101562,0.27744629979133606,29.8994083404541,10.186628341674805,988.0453491210938,457.88629150390625,24.30101776123047,0.1764545887708664,0.08757892996072769,3.5766805475803394,0.5913122414024523,0.5745783875397436,0.07988182455301285,0.03322446718811989,0.11003325134515762,0.05511247366666794,0.10081778466701508,0.08546231687068939,0.06217672675848007,0.20183268189430237,0.05970288813114166,0.08111808449029922,0.0633343830704689,0.06730348616838455,3.4382436275482178,0.04087814316153526,0.20183268189430237,0.1064302995800972,0.8690961003303528,0.0,-0.49999999999999983,0.8660254037844387
MT0003117846,103.359375,1.0227255821228027,0.4918208122253418,0.5745800733566284,0.011580845341086388,0.020155320168749442,103.0,0.5098039507865906,0.39534878730773926,108.0,0.09803921729326248,0.375,0.19230768443829255,1.8840891122817993,0.0007935464382171631,0.0017459968803450465,0.024649828672409058,9.0696382522583,0.0,0.0,0.0,0.0,0.0,-106.93397521972656,154.02159118652344,-61.299129486083984,60.98371887207031,-19.862300872802734,2908.32421875,622.1864624023438,22.954923629760742,0.15752819180488586,0.0870751366019249,3.577308465108706,0.5785738615575142,0.5895298262099765,0.09911445528268814,0.04520914703607559,0.040128160268068314,0.0743684247136116,0.0802793875336647,0.11551682651042938,0.09119217097759247,0.07921545207500458,0.08447286486625671,0.10760074108839035,0.12228494137525558,0.06061770021915436,3.51724910736084,0.024827418848872185,0.12228494137525558,0.09749495983123779,0.7765592336654663,1.0,-0.8660254037844386,-0.5000000000000001
MT0003119681,114.84375,0.9131078124046326,0.6187078952789307,0.5334139466285706,0.021825404837727547,0.04091644955231199,112.0,0.35185185074806213,0.5250000357627869,117.0,0.1666666716337204,0.10000002384185791,0.47368422612919375,2.4030885696411133,3.09866823045013e-06,9.665486686571967e-06,0.00020952448539901525,8.449056625366211,0.0,0.0,0.0,0.0,0.0,-299.3433837890625,173.17347717285156,11.480766296386719,49.54051208496094,-12.331607818603516,1428.75390625,692.7874145507812,24.084335327148438,0.18670129776000977,0.09820923209190369,3.5571944678351226,0.5998310399062153,0.5950664478760826,0.09056076407432556,0.018169192597270012,0.03295440971851349,0.2010122686624527,0.08458978682756424,0.07250496745109558,0.02504206821322441,0.07593432068824768,0.157794788479805,0.029660295695066452,0.14265884459018707,0.06911831349134445,3.2760002613067627,0.055078208446502686,0.2010122686624527,0.12045487016439438,0.7473142147064209,0.0,-0.8660254037844387,0.49999999999999994
MT0003124476,123.046875,0.9550891518592834,0.37626028060913086,0.48587754368782043,0.011380377225577831,0.023422315711898387,123.0,0.4833333194255829,0.4629629850387573,117.0,0.03333333507180214,0.3333333730697632,0.06896552282267053,1.9340852499008179,0.0001315267727477476,0.0002814960025716573,0.003556250361725688,9.212285995483398,0.0,0.0,0.0,0.0,0.0,-124.8473129272461,198.421142578125,-118.63273620605469,67.5242919921875,38.80387878417969,2532.055419921875,355.77777099609375,23.123445510864258,0.20547525584697723,0.062250182032585144,3.576510790976,0.5879087668385666,0.5853707426005678,0.07506248354911804,0.06633962690830231,0.10181702673435211,0.08864305913448334,0.08895892649888992,0.08672326803207397,0.10242275148630142,0.062287963926792145,0.05667024850845337,0.12600776553153992,0.07697265595197678,0.06809418648481369,3.548102855682373,0.019109776243567467,0.12600776553153992,0.08413206785917282,0.6996766924858093,1.0,-1.0,1.2246467991473532e-16
MT0003129858,73.828125,0.8477826714515686,0.3856196403503418,0.42991065979003906,0.010900313965976238,0.02535483528438156,140.0,0.45588234066963196,0.5,148.0,0.05882352963089943,0.0,0.12903226201851842,1.9000444412231445,0.00010127997666131705,0.00023863170645199716,0.0027618559543043375,8.607499122619629,0.0,0.0,0.0,0.0,0.0,-209.79458618164062,213.02499389648438,-20.823211669921875,34.594154357910156,19.36267852783203,1103.817626953125,468.5892028808594,22.37769317626953,0.19373345375061035,0.09418115019798279,3.5126956503562172,0.5833214347735413,0.5942104765396343,0.010102291591465473,0.1257622092962265,0.020699510350823402,0.1743919402360916,0.10318093746900558,0.0901930183172226,0.23603473603725433,0.02596043050289154,0.08920775353908539,0.05055977404117584,0.05315294861793518,0.02075456827878952,3.1476879119873047,0.06605779379606247,0.23603473603725433,0.09320006519556046,0.8144203424453735,0.0,1.0,0.0
MT0003131369,120.18531976744185,1.0983033180236816,1.0282841920852661,0.5036327838897705,0.006405422929674387,0.012718439177455005,120.0,0.5517241358757019,0.4482758641242981,0.0,0.0,0.0,0.0,1.1676517724990845,3.181095598847605e-05,0.00010692657087929547,0.00132790207862854,7.988590240478516,0.0,0.0,0.0,0.0,0.0,-155.96063232421875,133.65245056152344,-61.25095748901367,66.6013412475586,-23.957143783569336,3393.074951171875,716.087646484375,22.781618118286133,0.18908672034740448,0.07582288980484009,3.571826500886773,0.5989941584497763,0.5814309343299979,0.07706903666257858,0.04182685539126396,0.09906622022390366,0.04537530615925789,0.05989076569676399,0.1500300168991089,0.054286058992147446,0.15062804520130157,0.06736288219690323,0.07287049293518066,0.13990218937397003,0.04169208183884621,3.4283883571624756,0.0399157889187336,0.15062804520130157,0.10230997204780579,0.8230763673782349,0.0,-0.8660254037844386,-0.5000000000000001
MT0003136077,178.20581896551724,1.0700290203094482,0.6672064661979675,0.6855415105819702,0.02178707905113697,0.031780831233168466,86.0,0.380952388048172,0.4838709235191345,91.0,0.261904776096344,0.0,0.6875000244472171,2.7768774032592773,0.000314964447170496,0.0008097193203866482,0.008194450289011002,8.717824935913086,0.0,0.0,0.0,0.0,0.0,-131.91937255859375,167.70033264160156,-70.60053253173828,71.79728698730469,16.70380401611328,2308.695068359375,459.969482421875,21.04621124267578,0.1615399718284607,0.08364355564117432,3.569215928108737,0.5839673321896007,0.5914343166948535,0.1093142107129097,0.053627803921699524,0.04789956286549568,0.08594920486211777,0.06708479672670364,0.2152213752269745,0.09867987036705017,0.07308662682771683,0.06496775895357132,0.04574224352836609,0.07588254660367966,0.06254390627145767,3.4259209632873535,0.04383387416601181,0.2152213752269745,0.07836978882551193,0.8677677512168884,1.0,0.5000000000000001,0.8660254037844386
MT0003144898,107.666015625,0.9546564817428589,0.5296658277511597,0.5617442727088928,0.00943033304065466,0.01678759089999952,108.0,0.7115384340286255,0.15909093618392944,103.0,0.1538461595773697,0.0,0.21621623263035206,1.2339099645614624,0.000498825975228101,0.0013503455556929111,0.015841055661439896,8.539461135864258,0.0,0.0,0.0,0.0,0.0,-87.3061294555664,182.4253387451172,-71.5700454711914,59.472171783447266,-14.864562034606934,2475.950439453125,660.5438842773438,22.64348793029785,0.1486274003982544,0.07354570925235748,3.573433300899936,0.5942897912142175,0.5690725407861701,0.11787285655736923,0.032203394919633865,0.0742032527923584,0.1367391049861908,0.052861589938402176,0.2710515260696411,0.03198067843914032,0.05292678251862526,0.03162403777241707,0.09719613939523697,0.074088454246521,0.02725202590227127,3.216377019882202,0.06618641316890717,0.2710515260696411,0.09226103872060776,0.87739497423172,0.0,0.5000000000000001,0.8660254037844386
MT0003146944,109.95678191489361,0.6875318884849548,0.4323476254940033,0.8059259057044983,0.024380190297961235,0.03025115600006597,74.0,0.5,0.48571425676345825,69.0,0.02777777798473835,0.0,0.0555555559694767,2.9329993724823,7.564913630631054e-06,3.2337193260900676e-05,0.0007867563981562853,8.178022384643555,0.0,0.0,0.0,0.0,0.0,-319.6528625488281,225.82994079589844,18.25566864013672,2.405517339706421,20.877412796020508,661.0095825195312,199.5070343017578,24.972272872924805,0.20457041263580322,0.09658456593751907,3.50389190558961,0.6087376763114769,0.5809815480946063,0.1283700168132782,0.0184627678245306,0.19369974732398987,0.13144665956497192,0.03409633785486221,0.19470274448394775,0.006848765071481466,0.08615027368068695,0.015160389244556427,0.10332682728767395,0.07931201905012131,0.008423401042819023,3.087822675704956,0.0658864825963974,0.19470274448394775,0.09163587540388107,0.8594788312911987,0.0,0.5000000000000001,0.8660254037844386
MT0003148189,166.70866935483872,1.2954838275909424,1.532742977142334,0.3545939028263092,0.007276433520019054,0.02052046992918339,167.0,0.46987950801849365,0.0,172.0,0.45783132314682007,0.0,0.974358990621912,1.36838960647583,0.00010555979679338634,0.00046808584011159837,0.009029167704284191,7.484132766723633,0.0,0.0,0.0,0.0,0.0,-211.99127197265625,132.64743041992188,-33.68144989013672,51.66334915161133,-13.188652038574219,2775.320556640625,1058.654541015625,23.82489013671875,0.12287335097789764,0.10380500555038452,3.5736900833960497,0.5964398960098816,0.5785357787764787,0.14164569973945618,0.0505739264190197,0.11996384710073471,0.08212705701589584,0.03962309658527374,0.09170132130384445,0.050534818321466446,0.10069140046834946,0.05600989609956741,0.06638660281896591,0.15174168348312378,0.04900052025914192,3.450701951980591,0.03659077361226082,0.15174168348312378,0.1227424368262291,0.8827164173126221,0.0,-0.8660254037844386,-0.5000000000000001
MT0003149291,151.99908088235293,1.3572756052017212,1.3217145204544067,0.39552369713783264,0.009978312999010086,0.025228104083818852,152.0,0.7702702879905701,0.08064520359039307,157.0,0.10810811072587967,0.1111111044883728,0.14035087736267865,1.2353402376174927,0.0007384910713881254,0.0015082221943885088,0.014180969446897507,9.064016342163086,0.0,0.0,0.0,0.0,0.0,-92.991455078125,156.04432678222656,-72.42391204833984,64.46182250976562,-18.293020248413086,2929.408447265625,1012.2447509765625,22.5841064453125,0.2121880054473877,0.08094558119773865,3.5749284088704534,0.582689083400282,0.5998887743538053,0.0675995796918869,0.11838649958372116,0.09423784166574478,0.08260902017354965,0.07920831441879272,0.05651244893670082,0.13000941276550293,0.04020308330655098,0.08975747227668762,0.03326660394668579,0.10441433638334274,0.10379549115896225,3.4936511516571045,0.028551144525408745,0.13000941276550293,0.10414788126945496,0.8894850611686707,0.0,1.0,0.0
MT0003150748,75.99954044117646,0.9403814673423767,0.5646616220474243,0.7921321392059326,0.013042742386460304,0.01646536195278595,76.0,0.8571428656578064,0.1428571343421936,0.0,0.0,0.0,0.0,2.0997965335845947,5.176199192646891e-05,0.00010484673839528114,0.0008367619011551142,8.979005813598633,0.0,0.0,0.0,0.0,0.0,-171.4855499267578,179.70272827148438,-79.86367797851562,58.54417419433594,12.927762031555176,2354.142822265625,465.62017822265625,26.178356170654297,0.2021680772304535,0.09080863744020462,3.55861474804448,0.5922107248003053,0.574058394196772,0.09644590318202972,0.056834712624549866,0.15075848996639252,0.03631873056292534,0.03905940800905228,0.05928191915154457,0.06914667785167694,0.1554468870162964,0.03560459241271019,0.12688736617565155,0.12524235248565674,0.048972900956869125,3.391869068145752,0.04347692057490349,0.1554468870162964,0.11847016215324402,0.8995805978775024,1.0,-0.49999999999999983,0.8660254037844387
MT0003163405,114.84375,0.8206536173820496,0.30727618932724,0.5281484127044678,0.011261246167123318,0.02132212441851017,112.0,0.4545454680919647,0.45652174949645996,117.0,0.16363635659217834,0.0,0.3599999737739571,1.8019509315490723,4.849055130762281e-07,7.242368837978574e-07,6.025140464771539e-06,9.603968620300293,0.0,0.0,0.0,0.0,0.0,-327.9468994140625,232.01187133789062,0.5794220566749573,23.366561889648438,14.300480842590332,781.526123046875,159.06961059570312,23.28342056274414,0.19408246874809265,0.0824941024184227,3.528945858776637,0.6436874649194797,0.5898656048711873,0.12778407335281372,0.0017221389571204782,0.14649325609207153,0.20803166925907135,0.003497613128274679,0.23327797651290894,0.003143157111480832,0.1120046004652977,0.04316427558660507,0.008612483739852905,0.10253395885229111,0.009735004045069218,2.82729172706604,0.08024280518293381,0.23327797651290894,0.09244685620069504,0.862616777420044,1.0,-1.8369701987210297e-16,-1.0
MT0003170370,172.265625,0.8937577605247498,0.7783616781234741,0.34543097019195557,0.008335203863680363,0.024129868433766955,172.0,0.5529412031173706,0.0,178.0,0.364705890417099,0.0,0.6595744508836763,1.39462149143219,9.115959073824342e-06,2.5626368369557895e-05,0.0004099744837731123,8.562599182128906,0.0,0.0,0.0,0.0,0.0,-282.12921142578125,209.27891540527344,-10.526123046875,-12.478119850158691,28.41665267944336,1042.881103515625,321.819580078125,22.2070255279541,0.2241756170988083,0.07656162232160568,3.575908962142947,0.5716127969692987,0.602647868772318,0.039931681007146835,0.12376286089420319,0.07177989184856415,0.08652214705944061,0.0789586752653122,0.03544457256793976,0.10297968238592148,0.046566758304834366,0.1535159945487976,0.08641140908002853,0.04939455911517143,0.12473184615373611,3.4498555660247803,0.035954706370830536,0.1535159945487976,0.137797012925148,0.9183298349380493,1.0,1.0,0.0
MT0003175531,117.45383522727273,1.0542659759521484,0.6129571795463562,0.5187172293663025,0.0144054489210248,0.02777129446543235,117.0,0.4285714328289032,0.4893617033958435,110.0,0.0714285746216774,0.5,0.16666667246156264,2.0968079566955566,0.0001333212130703032,0.00030094030080363154,0.0031437159050256014,8.825889587402344,0.0,0.0,0.0,0.0,0.0,-149.34681701660156,167.7797393798828,-72.70173645019531,60.629390716552734,-3.9863624572753906,2551.43212890625,595.2572021484375,22.33999252319336,0.15994314849376678,0.08174501359462738,3.5774800649214233,0.5995787869862863,0.5900194656440687,0.06492943316698074,0.09442561119794846,0.061554402112960815,0.1900073140859604,0.04220002517104149,0.09009257704019547,0.06207440793514252,0.07608731091022491,0.07640104740858078,0.05477312579751015,0.1430504471063614,0.04440440610051155,3.431475877761841,0.041334837675094604,0.1900073140859604,0.09744416922330856,0.9019082188606262,0.0,1.0,0.0
MT0003179818,114.84375,0.9618765711784363,0.944603681564331,0.5212050676345825,0.009225231595337391,0.01769981177889316,115.0,0.4107142984867096,0.581818163394928,110.0,0.01785714365541935,0.0,0.04347826146110468,1.6377114057540894,3.0502906156471e-06,6.840561582066584e-06,7.374829874606803e-05,8.890631675720215,0.0,0.0,0.0,0.0,0.0,-293.2679443359375,188.54771423339844,-15.631269454956055,41.71626281738281,-2.6696269512176514,1299.441162109375,450.81158447265625,23.755651473999023,0.15371105074882507,0.09819752722978592,3.5681355330676743,0.5864206141160907,0.5903655553689285,0.030006801709532738,0.12238511443138123,0.031065471470355988,0.12147731333971024,0.10521744191646576,0.07018350809812546,0.09510450810194016,0.04749239608645439,0.18113882839679718,0.06302203983068466,0.06872881203889847,0.06417784839868546,3.4076766967773438,0.04202113300561905,0.18113882839679718,0.13083621859550476,0.8638935089111328,1.0,1.0,0.0
MT0003189593,139.6748310810811,0.9820505976676941,0.8685638904571533,0.4278618395328522,0.011483718641102314,0.02683978233169955,144.0,0.4264705777168274,0.43137258291244507,136.0,0.22058823704719543,0.0625,0.517241396178247,1.7974119186401367,0.0003426324692554772,0.0008734049624763429,0.008818993344902992,8.399688720703125,0.0,0.0,0.0,0.0,0.0,-186.16831970214844,156.44271850585938,-31.535160064697266,65.21936798095703,-5.5341339111328125,2199.387939453125,765.1866455078125,22.3242130279541,0.13778796792030334,0.08336279541254044,3.5752911979143587,0.5864422709273657,0.5966722467115239,0.06758230179548264,0.10052204132080078,0.09380963444709778,0.17214655876159668,0.05138974264264107,0.12101674824953079,0.03237199783325195,0.05364787206053734,0.07384593039751053,0.032324258238077164,0.15290817618370056,0.04843464121222496,3.3919920921325684,0.0439794659614563,0.17214655876159668,0.10296844691038132,0.8152870535850525,1.0,1.0,0.0
MT0003189890,67.99958881578948,0.9726020693778992,0.6284167170524597,0.5285705924034119,0.06537125259637833,0.12367553839712321,103.0,0.23636363446712494,0.5517240762710571,136.0,0.20000000298023224,0.2666666507720947,0.8461538655518076,3.129960536956787,4.736742084787693e-06,1.2947077266289853e-05,0.0001900811621453613,8.58009147644043,0.0,0.0,0.0,0.0,0.0,-185.3737030029297,150.57925415039062,-49.99715042114258,63.53553771972656,-26.496530532836914,2852.56298828125,658.5639038085938,24.243526458740234,0.1543123573064804,0.0874156802892685,3.5680249158888566,0.5990322398435507,0.6021052389641174,0.07776401191949844,0.051626455038785934,0.03684334456920624,0.16286934912204742,0.02309025265276432,0.05890539661049843,0.07372558861970901,0.04159146547317505,0.26754361391067505,0.026789825409650803,0.08869685232639313,0.09055377542972565,3.216078042984009,0.06632984429597855,0.26754361391067505,0.10769497603178024,0.8667101263999939,0.0,-0.8660254037844387,0.49999999999999994
MT0003213617,129.19921875,1.0297940969467163,1.053078532218933,0.45428717136383057,0.013750403188169003,0.030268086036610856,133.0,0.4032258093357086,0.5762711763381958,117.0,0.032258063554763794,0.0,0.07999999704360965,1.8079038858413696,7.049312989693135e-05,0.00024158232554327697,0.0025655690114945173,7.686769485473633,0.0,0.0,0.0,0.0,0.0,-232.29647827148438,135.86045837402344,-13.566670417785645,87.89200592041016,-2.380377769470215,2060.82861328125,594.0652465820312,24.187971115112305,0.13571709394454956,0.09636480361223221,3.5664960908743795,0.5697668747641377,0.5822596769410054,0.02785200998187065,0.08991218358278275,0.05599518492817879,0.03275466337800026,0.1667080670595169,0.05327931046485901,0.1919814646244049,0.0332321971654892,0.06613917648792267,0.171915203332901,0.027658453211188316,0.08257186412811279,3.2634801864624023,0.05761859193444252,0.1919814646244049,0.11037468165159225,0.9022895693778992,0.0,-1.0,1.2246467991473532e-16
MT0003216840,103.359375,1.1631360054016113,1.0231328010559082,0.5798022747039795,0.010992157272994518,0.018958458344453047,103.0,0.5799999833106995,0.40816324949264526,115.0,0.019999999552965164,0.0,0.03448275884216947,1.494565725326538,0.0005554010858759284,0.001552038243971765,0.014701196923851967,8.269417762756348,0.0,0.0,0.0,0.0,0.0,-102.35417175292969,147.60560607910156,-64.05296325683594,71.20674133300781,-24.893945693969727,3134.469970703125,921.9210815429688,22.446935653686523,0.14669355750083923,0.07958216965198517,3.5799471123682567,0.5883668226781356,0.5807114323801624,0.05658749118447304,0.0445098802447319,0.15499524772167206,0.05277441069483757,0.04712629318237305,0.05218219384551048,0.0867777168750763,0.12103748321533203,0.03310063108801842,0.05308819189667702,0.05724841356277466,0.24057219922542572,3.298279285430908,0.05834471061825752,0.24057219922542572,0.08796036243438721,0.8265345692634583,0.0,-0.49999999999999983,0.8660254037844387
MT0003224500,105.46875,1.0585336685180664,0.8104382157325745,0.5675230026245117,0.009094374254345894,0.01602467955006041,105.0,0.6666666865348816,0.3199999928474426,98.0,0.019607843831181526,0.0,0.029411764870233392,1.2443010807037354,0.0012514317641034722,0.003923528362065554,0.04572562500834465,8.1471529006958,0.0,0.0,0.0,0.0,0.0,-101.75070190429688,153.38833618164062,-56.66289138793945,73.75938415527344,-14.205948829650879,2838.61474609375,943.6201782226562,22.799776077270508,0.1370076686143875,0.07233411073684692,3.581960658320062,0.5878384674250204,0.5990268753859802,0.040411558002233505,0.09447339177131653,0.05738826468586922,0.23226690292358398,0.05106030032038689,0.08860242366790771,0.0981292873620987,0.03963644802570343,0.09657399356365204,0.06516867876052856,0.10714524239301682,0.029143787920475006,3.352954149246216,0.051661696285009384,0.23226690292358398,0.10385317355394363,0.9147101640701294,1.0,1.0,0.0
MT0003228768,83.35433467741936,0.9755910038948059,0.7294090986251831,0.7169160842895508,0.021525492891669273,0.030025121995973347,85.0,0.42500001192092896,0.5277777910232544,78.0,0.05000000074505806,0.5,0.11764705727669611,2.763967752456665,2.3979247998795472e-05,7.968633872224018e-05,0.0011860691010951996,8.174382209777832,0.0,0.0,0.0,0.0,0.0,-215.89869689941406,162.34921264648438,-33.80921936035156,45.101985931396484,-12.067900657653809,1993.7760009765625,464.915283203125,23.094966888427734,0.2071968913078308,0.0818839818239212,3.564683803114673,0.596337829691259,0.5756490305681584,0.08589480817317963,0.04003750905394554,0.04886171221733093,0.08234643936157227,0.10609649866819382,0.14210887253284454,0.07758638262748718,0.11014705896377563,0.060723572969436646,0.08181693404912949,0.11939661204814911,0.04498367756605148,3.4878416061401367,0.03038618341088295,0.14210887253284454,0.13058733940124512,0.8440263867378235,0.0,0.5000000000000001,0.8660254037844386
MT0003237550,135.99917763157896,1.098779320716858,0.9450387358665466,0.4402995705604553,0.012989907525479794,0.029502430604111195,136.0,0.4848484992980957,0.4385964870452881,129.0,0.07575757801532745,0.2857142686843872,0.15625,1.7466859817504883,0.0007062028744257987,0.001971084624528885,0.045400720089673996,8.79091739654541,0.0,0.0,0.0,0.0,0.0,-130.42750549316406,176.42401123046875,-66.4608154296875,46.09221267700195,18.66044044494629,2186.125732421875,725.1688842773438,22.341922760009766,0.13037507236003876,0.10138565301895142,3.5723254492472263,0.5882441277696429,0.5881599611010169,0.08532550930976868,0.055680837482213974,0.08222956955432892,0.06641392409801483,0.054665520787239075,0.051693011075258255,0.06771569699048996,0.10158791393041611,0.1719474345445633,0.0533202663064003,0.08899636566638947,0.12042386084794998,3.4801371097564697,0.033686332404613495,0.1719474345445633,0.0986567959189415,0.5591719746589661,0.0,-0.8660254037844387,0.49999999999999994
MT0003246728,172.265625,0.9914023876190186,0.49346885085105896,0.34968146681785583,0.0060499669052660465,0.01730136561231422,172.0,0.75,0.0,167.0,0.190476194024086,0.0,0.2539682586987813,1.0522146224975586,0.00045013942872174084,0.0009027131018228829,0.008195536211133003,9.051172256469727,0.0,0.0,0.0,0.0,0.0,-104.74552154541016,170.07986450195312,-87.16950225830078,60.592132568359375,-11.449202537536621,2658.0625,505.3841247558594,23.54391098022461,0.19087369740009308,0.0781298503279686,3.566618716549875,0.6101785637759739,0.576698044352053,0.08849047124385834,0.06986663490533829,0.0533112995326519,0.09171085804700851,0.07710416615009308,0.07539878040552139,0.07390393316745758,0.19282948970794678,0.08177948743104935,0.06279925256967545,0.0740489512681961,0.05875661224126816,3.485774517059326,0.03472968563437462,0.19282948970794678,0.0955125093460083,0.6843984723091125,1.0,-1.8369701987210297e-16,-1.0
MT0003248394,114.84375,1.0590741634368896,0.6184619665145874,0.5364239811897278,0.007198411971330643,0.013419258317581884,112.0,0.6296296119689941,0.37037038803100586,0.0,0.0,0.0,0.0,1.3495848178863525,4.100728801859077e-06,8.515439731127117e-06,9.059813601197675e-05,9.128050804138184,0.0,0.0,0.0,0.0,0.0,-208.30709838867188,161.1483154296875,-65.43396759033203,69.02301025390625,-21.141286849975586,2820.53369140625,754.56591796875,25.517492294311523,0.1982494592666626,0.0759165957570076,3.5739676478496953,0.6091386052270717,0.5946516884983292,0.09107881784439087,0.12320888787508011,0.04737863689661026,0.14501382410526276,0.04330502822995186,0.07464832812547684,0.04771791771054268,0.07611168175935745,0.1595601588487625,0.03127032890915871,0.12639057636260986,0.03431570902466774,3.390223979949951,0.04332370311021805,0.1595601588487625,0.11878366023302078,0.9411988258361816,0.0,-0.8660254037844387,0.49999999999999994
